id_cliente,num_reclamacoes_12m,num_sinistros_historico,dias_ultimo_contato,canal_preferencial_contato,tempo_medio_resposta_dias,num_ligacoes_suporte_12m,tempo_resolucao_ultimo_sinistro,num_acessos_app_mes,satisfacao_nps,teve_sinistro,dias_desde_ultimo_sinistro
221302486788,0,3,112,whatsapp,4,3,39,14,7,1,462
221302013168,1,1,10,whatsapp,1,2,9,16,7,1,306
221300349607,1,0,69,whatsapp,4,2,0,15,1,0,-1
221300528936,1,1,83,email,2,1,42,15,10,1,674
221300840788,1,0,11,email,2,3,0,3,9,0,-1
221300476316,1,2,16,email,2,4,23,18,2,1,477
221300293599,2,0,157,telefone,8,1,0,11,6,0,-1
221303038449,2,1,21,whatsapp,1,2,9,12,5,1,780
221301244822,0,1,104,email,3,2,1,3,2,1,329
221302508604,1,2,94,whatsapp,3,2,33,18,3,1,929
221302920195,1,2,41,telefone,0,2,14,11,4,1,570
221303052871,0,0,12,telefone,4,1,0,2,5,0,-1
221301678239,1,1,61,email,0,3,9,19,8,1,374
221303138562,0,0,71,email,1,3,0,23,10,0,-1
221301175462,3,0,93,whatsapp,4,4,0,11,7,0,-1
221301702149,2,1,1,whatsapp,0,1,28,14,6,1,677
221301716627,0,0,17,telefone,5,1,0,12,9,0,-1
221300742970,2,1,29,email,0,1,3,8,4,1,368
221303241695,0,1,12,email,0,1,38,13,8,1,110
221302217304,1,0,35,email,2,3,0,10,8,0,-1
221302139352,1,1,15,whatsapp,5,2,12,8,7,1,168
221300815943,0,1,20,email,1,2,0,14,8,0,-1
221301437143,1,0,155,email,2,3,0,18,4,0,-1
221303120680,3,2,15,whatsapp,0,2,21,9,4,1,211
221300758964,1,2,97,telefone,0,2,18,8,5,1,482
221300236627,4,0,36,email,2,3,0,4,3,0,-1
221302641635,2,2,14,whatsapp,0,0,18,8,9,1,841
221301757633,0,0,49,email,1,3,0,3,4,0,-1
221303069400,1,1,22,whatsapp,0,2,2,7,7,1,605
221303169294,1,0,75,whatsapp,1,3,0,11,3,0,-1
221302631731,1,0,32,email,5,3,0,2,3,0,-1
221303074948,0,0,18,email,6,3,0,3,7,0,-1
221300273424,1,0,31,whatsapp,2,1,0,7,4,0,-1
221301995113,1,1,64,telefone,3,1,46,4,6,1,141
221302614057,1,1,106,telefone,0,0,7,4,6,1,537
221303298999,0,0,17,telefone,0,3,0,19,9,0,-1
221301773552,1,2,16,email,3,2,19,12,7,1,209
221300636412,0,2,14,whatsapp,3,0,0,16,0,0,-1
221300870109,1,1,10,whatsapp,2,3,46,6,4,1,534
221302083145,0,2,1,email,1,0,14,7,6,1,458
221300966704,2,0,37,whatsapp,0,3,0,9,4,0,-1
221301559145,0,0,71,email,0,3,0,6,4,0,-1
221300548592,0,0,89,whatsapp,2,1,0,13,6,0,-1
221300681574,1,0,24,whatsapp,0,1,31,11,7,1,598
221302460395,0,1,69,whatsapp,0,2,7,12,5,1,517
221301129147,1,1,99,carta,1,3,33,17,6,1,480
221300365623,1,1,25,whatsapp,0,3,12,6,5,1,408
221301241728,1,0,93,whatsapp,1,0,0,12,9,0,-1
221302250367,1,1,64,whatsapp,0,0,53,10,6,1,370
221302722911,0,0,35,carta,4,4,0,10,2,0,-1
221301619913,2,2,26,whatsapp,5,1,4,11,6,1,315
221301881442,0,0,136,whatsapp,1,0,0,13,7,0,-1
221300517436,3,0,35,whatsapp,0,3,0,14,7,0,-1
221302642115,1,1,48,telefone,2,0,14,17,4,1,83
221300544612,0,2,42,email,1,2,53,13,3,1,481
221300913033,1,1,24,telefone,4,2,27,13,10,1,858
221302727939,0,0,36,whatsapp,0,2,0,11,10,0,-1
221300973379,3,0,13,telefone,3,2,0,14,7,0,-1
221301270044,2,0,39,whatsapp,0,1,0,16,0,0,-1
221301651243,3,0,104,email,3,1,0,17,5,0,-1
221303213224,0,1,15,whatsapp,2,3,13,9,6,1,883
221300893871,0,1,11,whatsapp,0,3,17,16,8,1,759
221300493147,2,3,5,telefone,1,6,37,14,6,1,831
221301784529,0,2,168,whatsapp,3,0,31,14,8,1,454
221303103723,1,1,9,whatsapp,3,4,52,6,10,1,632
221300178659,1,1,159,whatsapp,1,1,38,0,8,1,797
221301807447,0,0,74,whatsapp,3,2,0,10,7,0,-1
221300503228,2,0,72,email,5,1,0,15,8,0,-1
221303301416,1,0,21,email,3,2,0,14,10,0,-1
221301973609,1,0,32,whatsapp,0,6,0,10,9,0,-1
221301698464,0,0,52,telefone,9,1,0,8,10,0,-1
221302000933,1,0,84,email,1,1,0,9,8,0,-1
221301416375,2,1,35,whatsapp,4,2,4,7,2,1,498
221302347320,1,1,61,whatsapp,3,1,2,12,7,1,508
221300223707,0,1,77,whatsapp,2,2,77,10,6,1,738
221300703533,2,0,28,whatsapp,9,1,0,12,7,0,-1
221303125130,0,1,77,telefone,2,2,16,14,5,1,345
221301548833,0,1,2,whatsapp,0,2,22,12,6,1,166
221301598754,0,0,37,telefone,0,1,0,16,5,0,-1
221302822818,0,0,20,whatsapp,1,3,0,15,9,0,-1
221302934949,4,2,152,email,4,3,4,4,0,1,714
221303088514,1,1,168,carta,4,1,13,10,10,1,195
221302049587,0,3,60,email,5,1,30,0,7,1,820
221302622407,1,3,56,whatsapp,0,3,80,4,7,1,836
221302939578,0,1,104,telefone,9,0,12,16,7,1,137
221301514335,0,1,37,whatsapp,0,2,4,9,5,1,549
221301990467,1,0,29,whatsapp,1,2,0,2,5,0,-1
221300657489,0,2,1,whatsapp,3,3,9,14,6,1,193
221302422536,0,3,63,email,0,5,2,9,6,1,219
221300456759,1,1,11,telefone,1,3,30,14,3,1,241
221300671119,3,0,168,email,7,4,0,16,6,0,-1
221301245754,0,0,37,whatsapp,0,1,0,14,5,0,-1
221300123886,2,0,51,whatsapp,2,3,0,9,6,0,-1
221301957762,0,0,36,email,6,2,0,5,5,0,-1
221301505936,2,3,62,email,6,1,18,10,8,1,50
221302792878,1,0,168,telefone,1,0,0,19,3,0,-1
221303085315,0,1,101,telefone,1,1,42,14,9,1,686
221301557335,1,2,33,whatsapp,0,2,18,3,6,1,512
221300259125,4,0,48,email,0,2,0,18,6,0,-1
221302241841,1,0,62,whatsapp,0,3,0,18,3,0,-1
221303303015,1,1,3,telefone,1,2,17,10,4,1,458
221303109043,1,0,81,whatsapp,0,0,0,15,6,0,-1
221301549851,0,1,69,email,6,1,24,17,4,1,73
221302397198,0,0,10,telefone,4,1,0,7,7,0,-1
221301298505,0,1,63,email,2,4,4,16,9,1,554
221303207818,0,1,23,whatsapp,0,1,12,9,10,1,637
221302058527,1,0,7,whatsapp,8,4,0,12,6,0,-1
221302903142,0,1,126,telefone,2,5,6,13,7,1,149
221301611824,1,0,54,whatsapp,0,2,8,14,7,1,79
221301319870,0,0,119,whatsapp,5,0,0,8,9,0,-1
221302970633,0,1,21,whatsapp,0,2,17,3,10,1,361
221303250247,1,1,20,telefone,3,3,19,3,4,1,199
221302032776,0,0,168,whatsapp,2,1,0,5,9,0,-1
221303178050,0,2,34,whatsapp,0,0,35,10,10,1,131
221301983735,0,0,25,whatsapp,1,2,0,7,8,0,-1
221300999853,1,1,36,email,2,4,22,7,6,1,603
221301400011,0,0,8,whatsapp,3,2,0,13,7,0,-1
221300278634,1,0,168,whatsapp,2,2,0,10,10,0,-1
221301923111,0,1,30,whatsapp,1,3,5,14,7,1,103
221300521041,1,1,168,whatsapp,3,3,9,0,5,1,523
221303224370,0,2,8,email,0,0,35,0,6,1,868
221300280669,1,1,62,email,2,0,41,11,1,1,254
221300416728,0,1,65,telefone,0,1,18,10,7,1,469
221301727949,0,1,11,whatsapp,1,1,6,14,10,1,788
221301110326,0,0,5,whatsapp,3,0,0,10,3,0,-1
221301211577,1,1,67,email,7,3,4,7,7,1,392
221300115965,0,0,38,whatsapp,0,0,0,12,10,0,-1
221300977774,2,2,49,whatsapp,0,1,55,0,4,1,862
221301912794,1,0,53,whatsapp,1,2,0,2,9,0,-1
221303255626,1,4,31,email,0,4,1,10,6,1,514
221301903380,0,1,168,telefone,3,0,6,11,6,1,508
221300715575,0,0,129,email,0,4,0,15,5,0,-1
221302977256,0,1,9,whatsapp,4,2,10,12,8,1,124
221300229760,2,1,63,email,1,5,31,13,7,1,107
221300447316,0,1,59,telefone,2,1,27,8,5,1,529
221300989031,1,0,35,whatsapp,4,1,0,16,6,0,-1
221300612524,0,1,158,email,1,4,11,7,4,1,306
221301187738,1,0,33,telefone,1,3,0,15,5,0,-1
221300503300,0,1,12,telefone,2,1,9,6,9,1,764
221301067903,0,0,36,email,2,0,0,17,4,0,-1
221302820943,1,1,131,email,0,1,5,5,6,1,639
221301059040,2,0,50,email,1,0,0,7,7,0,-1
221303192733,1,1,54,whatsapp,1,3,29,14,7,1,430
221303148997,1,0,55,telefone,0,3,0,17,4,0,-1
221302597128,1,0,1,whatsapp,1,4,0,11,5,0,-1
221302306384,2,1,49,email,1,2,68,9,7,1,443
221303301241,3,1,1,email,3,2,6,8,4,1,76
221301219703,1,1,59,whatsapp,1,0,1,17,7,1,133
221300437098,1,0,9,telefone,0,3,0,3,8,0,-1
221301432021,2,1,12,whatsapp,1,2,13,14,6,1,866
221302835630,1,2,20,telefone,1,1,11,11,5,1,259
221302491166,1,2,168,telefone,0,0,13,12,5,1,460
221302465033,2,0,25,whatsapp,6,1,0,16,8,0,-1
221302875764,2,0,37,whatsapp,1,1,0,17,5,0,-1
221302243728,1,0,11,whatsapp,1,1,0,11,3,0,-1
221300953502,0,0,45,telefone,2,1,0,22,9,0,-1
221301341617,1,1,122,email,4,5,2,11,7,1,514
221302951324,0,0,54,telefone,1,3,0,13,3,0,-1
221300149832,1,0,25,email,0,1,0,2,6,0,-1
221301247715,1,0,142,telefone,3,4,0,0,6,0,-1
221302314591,1,0,4,whatsapp,3,3,21,15,4,1,899
221301746437,2,0,5,whatsapp,3,2,0,4,7,0,-1
221301608406,1,1,1,whatsapp,1,2,11,12,6,1,67
221302855021,0,1,16,whatsapp,0,1,26,10,6,1,126
221300121384,1,0,38,telefone,4,3,0,12,7,0,-1
221300985517,1,0,52,telefone,1,1,0,2,6,0,-1
221300447148,1,0,132,whatsapp,0,3,0,8,7,0,-1
221302016069,0,1,33,whatsapp,0,2,1,1,4,1,338
221300755400,1,0,13,email,3,5,0,15,8,0,-1
221300236266,0,1,168,telefone,5,3,1,1,8,1,197
221301038660,1,2,92,carta,7,0,29,8,5,1,76
221301593108,1,2,11,email,1,2,5,12,7,1,277
221300160487,1,0,129,email,1,1,0,11,7,0,-1
221302821236,0,0,43,carta,6,1,0,13,10,0,-1
221302124031,3,1,2,email,5,3,62,10,1,1,420
221302350237,1,0,69,whatsapp,11,2,0,12,1,0,-1
221302405043,1,1,9,whatsapp,8,0,40,12,4,1,833
221301388952,1,2,119,whatsapp,0,0,26,5,6,1,435
221302917522,1,0,168,whatsapp,1,2,0,18,7,0,-1
221300488578,1,0,34,carta,0,0,0,6,7,0,-1
221300568484,4,0,89,email,4,1,0,12,7,0,-1
221302088505,0,1,57,whatsapp,12,2,18,7,7,1,582
221301568226,0,0,26,whatsapp,1,1,0,9,5,0,-1
221300226656,2,1,140,email,0,1,28,11,4,1,159
221302311202,1,0,137,telefone,2,3,0,10,5,0,-1
221301423732,2,2,19,whatsapp,3,5,3,2,5,1,334
221300135111,1,0,130,telefone,0,4,0,12,7,0,-1
221302455715,1,0,1,telefone,13,3,0,7,6,0,-1
221302425078,0,0,4,whatsapp,5,1,0,8,7,0,-1
221302631109,1,0,17,whatsapp,3,5,0,10,5,0,-1
221301889462,1,0,41,whatsapp,2,3,0,0,7,0,-1
221300171438,0,0,13,email,0,2,0,13,9,0,-1
221302807115,0,1,41,email,0,1,27,11,7,1,206
221302650106,1,0,29,whatsapp,10,1,0,20,4,0,-1
221302488083,1,0,59,email,1,2,0,10,7,0,-1
221301078248,1,0,37,telefone,7,2,0,15,4,0,-1
221302349041,0,0,81,whatsapp,10,6,0,9,5,0,-1
221301852231,1,0,28,whatsapp,6,1,0,4,3,0,-1
221300783243,1,1,100,telefone,4,2,18,8,5,1,822
221301771254,0,0,17,email,3,2,0,8,1,0,-1
221300258466,1,1,166,email,2,1,1,13,7,1,756
221300844234,1,5,68,whatsapp,4,3,14,5,2,1,503
221301725672,0,1,2,telefone,0,2,28,16,6,1,835
221301949835,1,0,4,whatsapp,0,0,0,9,7,0,-1
221302171137,1,3,82,telefone,2,2,6,10,9,1,475
221301690496,1,0,119,whatsapp,0,1,0,5,1,0,-1
221302968387,1,0,129,email,1,2,0,6,4,0,-1
221302888687,1,1,47,email,7,1,4,14,5,1,715
221300736827,1,2,168,whatsapp,0,1,43,8,7,1,632
221303288825,2,1,66,telefone,2,1,28,14,6,1,776
221302315231,2,1,4,carta,4,3,1,18,3,1,221
221302447813,1,1,11,whatsapp,8,1,29,1,9,1,252
221302378755,0,1,18,email,0,2,41,4,9,1,452
221302018297,1,0,6,telefone,0,2,0,0,7,0,-1
221301010523,2,0,33,email,0,1,3,11,5,1,852
221303046436,1,0,77,whatsapp,5,0,0,6,7,0,-1
221301049318,2,1,20,telefone,0,1,27,11,8,1,793
221301584406,1,1,36,email,2,3,2,1,7,1,744
221300512326,0,0,80,email,1,0,0,8,2,0,-1
221301522968,0,0,81,carta,0,2,0,10,7,0,-1
221301073027,0,2,7,whatsapp,3,0,7,11,10,1,163
221300771286,0,1,43,whatsapp,0,2,22,12,9,1,94
221300000218,0,0,141,email,0,3,0,8,6,0,-1
221300645701,1,1,9,whatsapp,8,4,21,11,10,1,659
221300022889,1,1,27,whatsapp,5,3,29,3,3,1,812
221302127006,2,2,4,email,2,2,30,11,2,1,85
221301277482,4,0,5,whatsapp,1,2,0,3,0,0,-1
221301955677,2,0,16,telefone,4,2,0,14,5,0,-1
221302351404,1,2,73,whatsapp,1,2,1,15,9,1,639
221301104897,0,0,7,whatsapp,7,1,0,10,9,0,-1
221302540403,0,4,4,email,1,1,4,15,6,1,263
221301112507,0,0,74,whatsapp,9,1,0,12,6,0,-1
221301819611,1,1,110,whatsapp,0,1,9,18,8,1,373
221302362668,2,0,49,telefone,3,0,0,10,9,0,-1
221300090896,1,2,150,whatsapp,4,2,10,17,7,1,795
221300841923,0,1,46,email,2,2,12,5,5,1,39
221303173445,2,0,20,carta,17,1,0,11,6,0,-1
221301023162,0,3,5,whatsapp,0,2,9,5,5,1,798
221300849615,3,1,168,whatsapp,5,2,14,5,4,1,665
221302114756,1,2,7,whatsapp,1,0,19,13,8,1,212
221301681728,1,1,23,carta,0,1,83,9,7,1,154
221303042604,1,0,29,telefone,2,3,0,8,8,0,-1
221302395740,0,2,168,telefone,1,6,58,0,3,1,503
221302032863,0,0,10,email,0,2,0,9,4,0,-1
221300482763,2,0,38,whatsapp,1,2,0,5,6,0,-1
221302037700,1,0,89,telefone,3,2,0,12,7,0,-1
221300670461,1,0,30,email,0,0,0,6,8,0,-1
221301544005,3,0,122,telefone,11,1,0,20,5,0,-1
221303210669,0,0,108,whatsapp,0,3,0,17,10,0,-1
221300938057,0,0,8,whatsapp,0,1,0,13,5,0,-1
221303180508,0,1,145,whatsapp,0,2,33,16,7,1,466
221301627354,3,0,127,whatsapp,8,0,0,7,4,0,-1
221303307225,1,1,79,email,1,0,46,9,8,1,642
221300786530,2,0,66,whatsapp,5,1,0,0,5,0,-1
221301426314,1,1,126,telefone,3,2,40,9,10,1,436
221302651906,0,0,13,email,0,1,0,6,5,0,-1
221301039138,1,1,168,telefone,1,1,3,7,6,1,923
221301688374,1,1,83,whatsapp,4,4,0,10,6,0,-1
221302623640,1,0,149,email,2,4,0,10,8,0,-1
221300576649,2,3,84,whatsapp,4,2,27,2,6,1,85
221301590341,1,1,1,telefone,1,2,26,24,8,1,754
221300347623,1,1,41,email,0,0,11,7,3,1,557
221301798493,0,0,13,whatsapp,1,1,0,17,6,0,-1
221300086116,1,0,6,email,5,1,0,1,3,0,-1
221300646983,1,1,54,email,0,3,7,17,3,1,643
221303078533,2,2,61,telefone,2,4,39,6,5,1,451
221303218218,2,2,119,telefone,4,0,9,15,5,1,568
221302540441,0,0,1,whatsapp,4,1,0,10,6,0,-1
221300164274,0,0,9,whatsapp,1,2,0,13,5,0,-1
221300756334,2,1,25,telefone,3,2,8,15,5,1,229
221302130958,3,1,46,email,1,2,9,11,3,1,211
221302205699,0,2,25,telefone,0,2,19,10,4,1,99
221302061819,2,2,13,telefone,1,2,1,4,3,1,780
221302302208,0,3,80,email,1,1,10,4,7,1,336
221300373169,2,3,46,email,1,1,0,5,9,0,-1
221303029007,0,0,32,email,0,1,0,12,8,0,-1
221302249954,0,0,116,email,7,1,0,6,6,0,-1
221300357334,0,0,25,telefone,6,2,0,6,8,0,-1
221301181323,3,1,95,email,1,1,14,14,5,1,329
221300472993,0,1,96,email,1,5,18,7,6,1,812
221302436196,0,0,17,whatsapp,0,2,0,9,9,0,-1
221300217467,2,2,51,telefone,1,1,62,11,6,1,878
221300777506,0,0,18,email,0,3,0,7,5,0,-1
221302957207,1,2,168,telefone,4,2,38,12,2,1,876
221301639604,1,0,45,whatsapp,1,0,0,0,8,0,-1
221300667251,0,0,101,email,0,3,0,9,6,0,-1
221300325845,1,0,9,email,4,3,0,16,8,0,-1
221303241727,0,1,20,telefone,7,2,56,13,10,1,754
221301509426,2,1,101,email,4,0,60,18,9,1,837
221300237633,1,1,1,email,2,3,34,17,7,1,143
221302154803,2,1,1,email,0,0,41,7,7,1,215
221301823138,0,0,20,email,2,2,0,18,8,0,-1
221301261143,2,0,98,whatsapp,3,4,0,14,4,0,-1
221302556346,1,2,80,carta,3,3,18,18,6,1,413
221300218315,1,1,22,whatsapp,0,1,114,12,8,1,404
221301345365,2,1,54,whatsapp,7,4,1,10,2,1,435
221303142744,0,0,42,whatsapp,1,0,0,9,2,0,-1
221300502297,1,0,48,whatsapp,0,0,0,6,10,0,-1
221301404493,3,1,17,whatsapp,0,3,72,13,6,1,549
221302036020,2,1,37,email,1,3,5,16,6,1,494
221300794540,1,0,74,telefone,4,1,0,8,8,0,-1
221302032300,4,0,18,whatsapp,16,4,0,13,2,0,-1
221300532766,0,0,100,whatsapp,0,0,0,6,4,0,-1
221302950419,0,0,164,telefone,0,0,0,5,2,0,-1
221301280673,1,2,62,whatsapp,3,0,35,5,4,1,299
221302455531,2,0,11,whatsapp,9,1,0,6,5,0,-1
221303174235,1,0,145,telefone,1,2,0,18,2,0,-1
221303064402,0,0,39,email,16,0,0,12,7,0,-1
221302902807,3,2,26,carta,0,3,24,4,5,1,860
221302124469,0,2,13,email,5,3,3,13,6,1,680
221302890577,4,1,26,email,3,5,73,14,3,1,279
221301300899,1,0,65,email,2,3,0,10,4,0,-1
221301531375,0,0,29,telefone,1,0,0,14,8,0,-1
221300371737,2,0,1,whatsapp,1,3,0,9,10,0,-1
221303160122,2,0,36,carta,1,3,0,11,6,0,-1
221301976307,2,0,32,email,3,1,0,8,2,0,-1
221300291491,1,1,0,whatsapp,8,2,44,8,6,1,575
221302827709,0,0,20,email,2,1,0,10,10,0,-1
221303253873,1,1,123,telefone,3,3,55,10,8,1,458
221302427139,0,0,47,email,1,0,0,6,7,0,-1
221302425964,1,0,146,whatsapp,2,1,0,3,1,0,-1
221302734985,1,0,16,email,2,2,0,21,6,0,-1
221300495191,0,1,25,whatsapp,0,1,8,13,4,1,803
221303293200,1,1,22,telefone,3,6,2,9,8,1,668
221300085346,2,0,23,telefone,2,2,0,11,7,0,-1
221300029634,1,0,34,telefone,7,3,0,6,3,0,-1
221300155826,0,1,40,telefone,7,1,54,15,8,1,178
221301947826,1,1,168,email,0,3,17,3,5,1,526
221301453243,0,1,32,whatsapp,0,2,2,1,8,1,422
221302265091,3,1,56,whatsapp,3,1,18,7,5,1,865
221300074062,0,1,145,email,0,1,12,12,4,1,886
221301571421,2,0,16,whatsapp,7,3,0,18,5,0,-1
221301852854,3,0,62,email,2,3,0,1,4,0,-1
221301077031,1,0,21,whatsapp,1,3,0,5,6,0,-1
221302332371,2,0,2,whatsapp,2,5,0,2,8,0,-1
221303136686,1,0,45,email,1,1,0,0,5,0,-1
221303001707,0,2,16,telefone,1,2,22,13,4,1,247
221301944429,1,0,9,whatsapp,3,0,0,12,8,0,-1
221302186330,0,0,22,whatsapp,2,3,0,9,3,0,-1
221302714128,1,1,18,whatsapp,0,3,8,12,3,1,88
221300062721,0,1,35,carta,3,5,15,11,6,1,66
221302532648,0,0,29,telefone,2,3,0,12,7,0,-1
221302230877,0,0,21,email,1,0,0,5,10,0,-1
221302251504,1,0,51,whatsapp,4,4,0,9,3,0,-1
221301863344,4,0,63,telefone,8,3,0,0,7,0,-1
221303011829,0,0,50,whatsapp,2,2,0,12,4,0,-1
221301512204,1,0,1,telefone,1,3,0,9,5,0,-1
221303012013,3,0,12,whatsapp,3,4,11,10,3,1,770
221300766767,1,2,105,carta,14,3,20,14,5,1,400
221301293098,1,3,0,whatsapp,2,4,2,18,4,1,398
221300176448,0,1,37,telefone,1,5,10,13,7,1,872
221300394197,1,0,111,carta,1,2,0,15,8,0,-1
221301003150,0,0,22,telefone,1,2,0,9,5,0,-1
221303074915,2,2,2,email,0,3,31,8,5,1,127
221300759378,0,1,79,email,2,0,15,12,10,1,844
221302275946,0,0,2,email,1,3,0,6,4,0,-1
221302924610,1,0,92,whatsapp,1,4,0,10,8,0,-1
221302003216,0,0,168,telefone,0,1,0,9,5,0,-1
221301188452,5,0,1,telefone,0,2,0,13,6,0,-1
221302419595,2,1,23,telefone,1,3,6,10,7,1,652
221300360378,1,0,1,email,1,1,0,15,8,0,-1
221302364823,4,0,71,whatsapp,0,4,0,8,8,0,-1
221300247463,1,0,17,email,7,3,0,9,0,0,-1
221300958781,1,1,69,whatsapp,3,1,0,11,7,0,-1
221303189877,0,1,29,email,0,3,20,17,3,1,921
221302748833,2,0,52,whatsapp,0,1,0,6,7,0,-1
221301909884,0,3,92,whatsapp,0,2,18,6,7,1,300
221300379140,1,1,48,whatsapp,3,0,48,0,3,1,854
221300654653,0,0,17,whatsapp,0,3,0,3,8,0,-1
221302611790,2,0,18,email,0,3,0,0,0,0,-1
221302965414,1,0,34,whatsapp,6,1,0,10,8,0,-1
221302462547,0,2,168,telefone,4,1,2,9,6,1,860
221301040236,3,0,41,telefone,1,1,0,15,6,0,-1
221301480828,0,1,38,email,3,0,75,5,8,1,111
221300419848,2,1,43,email,3,2,17,7,3,1,783
221301814348,3,0,65,whatsapp,3,4,56,10,4,1,546
221302026890,2,0,26,whatsapp,2,3,0,14,8,0,-1
221302609497,3,0,8,telefone,3,0,0,17,3,0,-1
221301532259,0,1,109,email,4,0,2,11,10,1,47
221300351647,1,0,79,email,2,3,0,5,7,0,-1
221300852269,0,0,31,email,2,1,0,2,6,0,-1
221302485888,0,1,61,telefone,1,2,24,16,5,1,272
221301772422,0,1,80,telefone,6,1,44,17,6,1,707
221300923550,0,0,93,whatsapp,2,0,0,0,6,0,-1
221302257766,0,2,144,carta,8,1,3,1,9,1,395
221303120095,0,1,70,telefone,0,2,3,16,5,1,264
221301282641,1,2,63,whatsapp,12,3,2,8,6,1,473
221300054265,0,2,1,whatsapp,7,0,29,11,7,1,257
221303020492,3,1,166,whatsapp,3,0,6,6,0,1,594
221302718624,1,0,21,whatsapp,4,1,0,6,2,0,-1
221301861986,3,1,81,carta,1,2,4,13,7,1,868
221300917612,1,1,107,whatsapp,0,3,4,13,9,1,745
221300269875,1,1,112,whatsapp,0,3,83,6,9,1,815
221301252834,1,1,68,whatsapp,1,4,1,13,10,1,62
221300647785,1,1,1,whatsapp,1,3,1,16,6,1,182
221301762457,1,0,2,whatsapp,3,2,0,22,8,0,-1
221301184175,0,0,21,email,1,5,0,15,10,0,-1
221302873364,0,1,14,whatsapp,1,4,3,8,9,1,62
221300487344,0,0,168,whatsapp,1,1,0,15,0,0,-1
221300414792,0,2,72,email,0,1,11,12,10,1,401
221300925635,1,2,7,email,0,1,27,5,5,1,610
221301246244,0,0,3,email,6,0,0,4,7,0,-1
221300487251,1,3,62,whatsapp,4,5,64,19,7,1,260
221302118836,0,0,4,telefone,0,0,0,1,10,0,-1
221302442510,2,1,20,telefone,1,1,4,13,7,1,410
221302313088,0,0,11,telefone,1,1,0,10,7,0,-1
221300575160,0,0,54,email,2,2,0,12,7,0,-1
221303268430,1,2,27,email,0,5,25,13,8,1,156
221300846546,1,1,11,whatsapp,5,1,7,17,4,1,797
221302704540,0,2,70,telefone,4,2,22,3,10,1,504
221300751105,5,2,25,whatsapp,1,2,32,3,3,1,671
221301042166,0,1,41,whatsapp,0,1,26,9,6,1,383
221302677403,1,1,168,email,0,4,4,17,9,1,850
221302944808,2,0,43,telefone,2,1,0,19,9,0,-1
221302706334,1,2,72,whatsapp,1,1,24,4,2,1,902
221302999446,1,0,80,email,4,4,0,7,10,0,-1
221301902149,0,0,1,email,13,1,0,15,8,0,-1
221301714009,1,0,25,telefone,5,1,0,13,10,0,-1
221301167812,2,0,4,email,8,1,0,9,7,0,-1
221302739671,0,1,1,whatsapp,2,1,18,18,6,1,96
221302104337,0,0,168,telefone,2,0,0,10,5,0,-1
221301278682,0,0,72,whatsapp,4,2,0,8,7,0,-1
221300317888,0,1,4,whatsapp,8,0,44,8,7,1,719
221303214560,2,0,67,telefone,1,1,0,1,7,0,-1
221303249466,1,0,12,whatsapp,2,4,0,9,10,0,-1
221300437291,0,0,54,whatsapp,0,6,0,15,6,0,-1
221302294379,2,1,85,whatsapp,8,3,8,12,10,1,783
221300099001,1,1,27,whatsapp,6,3,12,2,3,1,477
221302375871,2,0,76,telefone,4,5,0,15,5,0,-1
221303006809,1,0,34,carta,1,4,0,8,8,0,-1
221302470365,1,4,168,whatsapp,7,2,4,17,8,1,849
221300935712,2,1,62,whatsapp,6,4,25,9,4,1,199
221301506235,1,0,8,telefone,1,0,0,17,10,0,-1
221300130716,1,1,62,email,5,0,60,12,8,1,45
221301085028,0,2,106,email,0,3,37,15,9,1,175
221302726777,2,0,9,email,8,2,0,4,6,0,-1
221300193127,0,1,1,email,4,2,35,10,10,1,225
221300453613,3,0,13,carta,2,0,0,8,5,0,-1
221300087647,1,2,27,whatsapp,1,2,14,14,7,1,244
221303233704,0,1,50,whatsapp,9,2,38,9,7,1,750
221301201865,1,1,126,email,18,2,44,16,10,1,78
221300115692,1,0,88,whatsapp,4,1,0,3,5,0,-1
221301809720,0,2,43,email,1,3,19,16,9,1,605
221303272808,1,0,168,whatsapp,5,0,0,10,8,0,-1
221303132459,1,1,4,whatsapp,0,4,34,8,6,1,448
221300794662,1,3,58,telefone,2,1,1,9,0,1,898
221302822077,1,0,14,carta,1,1,0,22,4,0,-1
221301611463,3,0,38,email,3,2,0,0,3,0,-1
221302161122,0,1,34,email,1,2,22,11,3,1,108
221303220985,0,0,8,email,1,1,0,5,6,0,-1
221300288393,0,1,21,whatsapp,0,4,15,6,8,1,921
221301974008,0,2,100,email,2,0,11,9,7,1,786
221301219658,0,0,66,whatsapp,0,2,0,13,6,0,-1
221300169861,0,1,22,whatsapp,0,1,2,10,7,1,610
221301436486,0,1,68,email,3,0,3,10,7,1,901
221302797056,1,1,38,whatsapp,2,3,20,0,3,1,684
221301703292,1,1,130,email,2,3,12,14,7,1,216
221302109893,0,0,10,whatsapp,4,0,0,0,4,0,-1
221302033031,1,0,75,whatsapp,2,3,0,15,8,0,-1
221302313108,4,2,85,whatsapp,1,4,35,0,5,1,852
221300747218,2,3,100,whatsapp,21,2,4,15,6,1,603
221300732143,2,1,24,telefone,5,3,11,14,3,1,512
221303105967,0,1,12,whatsapp,1,1,3,13,8,1,335
221300028033,0,2,1,email,2,4,11,13,7,1,449
221302889947,1,0,32,email,0,0,0,5,6,0,-1
221302851438,0,0,55,whatsapp,1,1,0,4,10,0,-1
